text,entity,sentiment,konu,severity,bilet,musteri_hizmetleri,odeme,uygulama,passolig,passolig kart,diger,aksiyon,label
merhaba temmuz kucuk ciftlik park cigarettes after sex ilk gunden bilet almistim yas alti bir birey olarak fakat birkac gun sonra yas altinin veli girisi zorunlu olacagiyla alakali bir madde geldi tl verdik konsere gidebilir miyim yoksa gidemez miyim sormak istedim,passo,notr,diger,0,0,0,0,0,0,0,1,0,7
kucukciftlik park ta tarihli saat daki punk riot day etkiligine saglik nedenlerinden dolayi katilamayacagim musteri hizmetlerini birkac aradim fakat ulasamadim referans numarali biletin iptalinin gerceklestirilmesini rica ederim uzerinden bilgi ver,passo,olumsuz,iptal,1,1,0,0,0,0,0,0,1,1
haziran carsamba gunu yapilacak kenan dogulu konserine haftalar oncesinden bilet aldik simdi tek bilet fiyatina iki bilet satisa sunulmus onceden alanlarin sucu su anda ayni paraya protokolde satis var magduriyetimizin giderilmesi icin hic olmazsa on alanda katilmamiza izin vermeniz gerekir,passo,olumsuz,genel,1,1,0,0,0,0,0,0,1,1
haziran cumartesi gunu istanbul daki polonez city doga yasam alaninda devler ormanda etkinligi icin referans no adet bilet aldim ancak islerim nedeniyle etkinlige katilamayacagimi bildirmeme ragmen musteri hizmetleri alay eder alinan bilet iade olmaz diyor ben avukatim hangi,passo,olumsuz,iade,1,1,1,0,0,0,0,0,1,8
passo bursa acikhava levent yuksel konseri vardi bugun hava durumu gunesli olmasina ragmen yillardir firtinada camurda acik hava konseri iptal olmazken simdi iyi havada iptal olup konseri eylul ayina atiyorlar isin sebebi nedir bilgi alabilir miyim,passo,olumsuz,iptal,1,0,0,0,0,0,0,1,1,7
passo uygulamasindan giris yaparken surekli ayni hatayi aliyorum hata mesaji bir hata olustu lutfen yapmak istediginiz islemi tekrar deneyiniz yarin maca girebilmek icin konuda hizli destek rica ediyorum uygulamayi birkac silip yukledim yine durum degismedi,passo,olumsuz,uygulama,2,0,0,0,1,0,0,0,1,4
passo uygulamasina giris yapamiyorum kimlik no telefon giriyorum sifre geliyor isleminiz su an gerceklestirilemiyor diyor mac bileti almak istiyorum alamiyorum ustelik uygulamam guncel keyfi bir uygulama oldugunu dusunuyorum acil duzeltilsin,passo,olumsuz,uygulama,2,0,0,0,1,0,0,0,1,4
notre dame paris bilet aldim esim buyukannesinin hastaligi agirlasinca katilmama karari aldi iki gun once arayip iptal iade vb ni sordum cm saglik problemi sayildigi iade olabilecegi belirtildi bunun icin mail atmam soylendi attim sonra hafta sonu oldugu icin donus yapilmad,passo,olumsuz,cagri merkezi yetkinlik,1,1,1,0,0,0,0,0,1,8
merhaba passo uyeligim mevcut kimlik telefon numaramla giris yapmaya calisiyorum ancak hata olustu tekrar deneyin diyor surekli deniyorum giris saglayamiyorum kontrol edebilir misiniz giris yapamiyorum kontrol edebilir misiniz,passo,olumsuz,uyelik,2,0,0,0,1,0,0,0,1,4
passo hesabima uygulamadan giriyorum hesabima tiklayinca su anda isleminiz gerceklesmiyor yazisi cikiyor gun once bilet devretme islemi yaparken birkac kere onaylama kodunu yanlis girdim sebepten oldugunu dusunuyorum bugun bilet almam lazim yardimci olursaniz sevinirim,passo,olumsuz,uygulama,1,0,0,0,1,0,0,0,1,4
live from ankara festivali icin bilet aldim kombine biletin sozluk anlami sezonu kapsayan bilettir bunun hakkinda herhangi bir bilgilendirme yapmamislar aldigim kombine biletimin sadece tek gun icin gecerli oldugunu soyleyip iptal degisim yapmayi kabul etmiyorlar,passo,olumsuz,iptal,1,1,1,0,0,0,0,0,1,8
passo etkinlik sitesinden the jacksons tane bilet aldim referans numaralarimdan kasimda olan konser once haziran alindi sonra eylul simdi etkinlik gozukmuyor aradigimda benim biletimden ikisinin iade edildigini sadece biletim oldugunu soyluyorlar ben,passo,olumsuz,iade,1,1,0,0,0,0,0,0,1,1
etkinlik muzik sunar cigarettes after sex ref numarali referans kayitli biletin ben aldiktan sonra yas siniri getirilmesi velisi katilimin zorunlu tutulmasi sebebiyle biletin iptalinin yapilmasini istiyoruz bilgi verilmesi ucret,passo,olumsuz,iptal,1,1,0,1,0,0,0,0,1,9
passo uygulamasi uzerinden bir bilet aldim ancak gununu sececekken secmisim yanlislikla bileti aldiktan dakika sonra bunu fark edip musteri hizmetlerini aradim cok alakasiz bir tavirla bunu yapamayacaklarini mail atmami soylediler dakika once alinmis bir bileti na,passo,olumsuz,cagri merkezi yetkinlik,1,0,1,0,0,0,0,0,1,2
passo uygulamasina giremiyorum bilgilerim tam olmasina ragmen uygulamaya girmeye calistigimda isleminiz su anda gerceklestirilemiyor hatasi veriyor bilgisayardan girebiliyorum birden fazla sifremi degistirmeye calistim postami degistirdim hatta hizmetlerini arayip telefonu bile degist,passo,olumsuz,uygulama,2,0,0,0,1,0,0,0,1,4
passo uygulamasindan konser icin kisilik bilet aldim konser oncesi saglik problemi yasadim passo firmasinin destek hattini arayarak saglik problemim oldugunu konsere gidemeyecegimi ucretin iade edilmesini istedim telefondaki kisi bana bunun ancak saglik raporu olabilecegini soyledi be,passo,olumsuz,iade,1,1,1,0,0,0,0,0,1,8
passo dan tarihinde gerceklestirilecek olan live from ankara fest vol icin tarihinde adet kombine bilet aldim fakat su an konser tarihi secimden hemen onceki iki gun oldugu icin ankara olmayacagiz sebeple biletlerin iptalini iptal edilen biletlerin ucretinin sah,passo,olumsuz,iptal,1,1,0,1,0,0,0,0,1,9
mayis yildiz tilbe konserine iki kisilik bilet aldim annemle gidecektim fakat bugun fark ettim konser ayakta olacak annemin rahatsizligindan dolayi maalesef kadar sure ayakta kalamaz mumkunse mayis harbiye konseri icin degisiklik talep ediyorum farki neyse odeyecegim olmazsa,passo,olumsuz,degisiklik,1,1,0,0,0,0,0,0,1,1
mobil uygulama uzerinden yapmis oldugum referans numarasina sahip bilet satin islemine ait deki teoman harbiye acik hava konserin yakin bir tarihte olan tarihli teoman konseri degistirmek istiyorum herhangi bir sekilde iptal degisim sansi,passo,olumsuz,degisiklik,1,1,0,0,0,0,0,0,1,1
passo dan temmuz te yapilacak olan cigarettes after sex icin yas alti kizima iki arkadasina bilet aldik bileti aldigimizda yas alti ebeveynleriyle alana girmek zorundadir bir sarti yoktu fakat biletler satildiktan sonra zorunlulugu getirdiler kizlarimiz haliyle konser,passo,olumsuz,genel,1,1,0,0,0,0,0,1,1,13
passodan bilet almistim cuma gerceklesecek olan notre dame paris tiyatrosu icin gecen sene kasim ayinda aldigim icin secim tarihi belli degildi fakat secimin ikinci tura kalmasindan dolayi istanbul olamayacagim gitmeyi cok istiyordum fakat benim elimde olmayan bir durum iptal istiyorum,passo,olumsuz,diger,1,1,0,0,0,0,0,1,1,13
passo organizasyon aldigim bileti ayni saat icerisinde degistirmek istedim fakat ulasamadim yanlis bir secim yaptim yazik iptal etmek istiyorum kadar kisa surede iptal hakkimin olmamasini kabul etmiyorum destek rica ediyorum kisa surede ulasabilir misiniz,passo,olumsuz,iptal,1,1,0,0,0,0,0,0,1,1
passo bugun saat satisa cikan iksv hafta sonu kombine ogrenci biletlerini gun suren ayri ayri satilan ogrenci biletlerini satisa cikarmiyor tam saatinde sisteme girmeme ragmen yarim saat boyunca bilet almayi denedim seferinde kategori icin uygun koltuk bulunamadi uyarisinda,passo,olumsuz,uygulama,1,1,0,0,1,0,0,0,1,10
passo uzerinden surekli sistemden attigi icin tarihini yanlis almis oldugum temmuz tarihli tan tasci konseri tarihini haziranda olacak tan tasci konseri degismesini talep ediyorum ref no mail tel,passo,olumsuz,degisiklik,1,1,0,0,0,0,0,0,1,1
passo araciligi zorlu psm den notre dame paris icin mayis gunune bilet satin aldim cumhurbaskanligi secim sebebi oyunun iptal edilmis oldugunu gun ogrendim tarafimiza mail olarak bilgilendirmede bulunduklarini mayis sonrasi ucret iadesi yapamayacaklarini belirttiler yapilan bildiri,passo,olumsuz,iade,1,1,0,1,0,0,0,0,1,9
passo araciligi zorlu psm den notre dame paris icin mayis gunune bilet satin aldim cumhurbaskanligi secim sebebi oyunun iptal edilmis oldugunu gun ogrendim tarafimiza mail olarak bilgilendirmede bulunduklarini mayis sonrasi ucret iadesi yapamayacaklarini belirttiler yapilan bildiri,passo,olumsuz,iade,1,1,0,1,0,0,0,0,1,9
passo mobilde hesabima giris yapamiyorum surekli bir hata olustu deyip atiyor ayrica sorun herkeste var onerim artik uygulamaya ceki duzen vermeniz hic kimse uygulamayi adam akilli kullanamiyor playstore yorumlarini bakayim dedim bir baktim puani uzerinden uzerinden lutfen uy,passo,olumsuz,uygulama,2,0,0,0,1,0,0,0,1,4
etkinlik muzik sunar cigarettes after sex numarali referans kayitli bileti bileti aldiktan sonra yas siniri getirilmesi veli katilimin zorunlu tutulmasi sebebiyle biletin iptalinin yapilmasini istiyorum bilet satisindan sonra geldi cok sacma,passo,olumsuz,iptal,1,1,0,0,0,0,0,1,1,13
passo uzerinden tarihli tan tasci konserine sahneye yakin yerden adet bilet aldik ancak bugun bir mesaj gondererek rizamiz olmadan koltuklarimizin arka siralara alindigi bilgisini verdiler passo yu aradik bayhan organizasyon tarafindan degisiklik yapildigini kendileriyle alakasi olmadi,passo,olumsuz,genel,2,1,1,0,0,0,0,1,1,33
yarin icin aldigim konser biletim passo sistemde gozukmuyor mesaj olarak geldi biletlerim kismi bos sekilde girebilir miyim bilmiyorum problemin cozulmesini bekliyorum referans numarasi vs var gelen mesajda aradigimda passo biletimi goremedim biletimi devretmeyi dusunuyorum acil,passo,olumsuz,genel,2,1,0,0,1,0,0,0,1,10
passo com tr uzerinden mayis tarihli notre dame muzikaline bilet almistim ancak sehir disina cikmam gerekiyor iptal edemeyecegim tarihi degistiremeyecegim bilgisi geldi gidemeyecegim bir etkinlige ucret odemek istemiyorum henuz etkinlige neredeyse hafta var passodan yardim bekliyorum,passo,olumsuz,genel,1,1,0,0,0,0,0,0,1,1
passo duzgun calismiyor sisteme giris yapamiyorum ayni sorunu once yasadim stadyuma girerken yarim saat ugrastim insanlar dalga mi geciyorsunuz duzeltin su uygulamayi sisteme giris yapilamiyor epostadan passo uyeliginden giris yapamiyoruz islem su anda gerceklestirilem,passo,olumsuz,uygulama,2,0,0,0,1,0,0,0,1,4
mayis tarihinde passo uygulamasina girdim mastercard sahiplerine ozel carsamba zorlu psm etkinliklerinde indirim bilgisinin verildigi pop up cikardilar zorlu indirimin gececegi etkinlige girdigimde indirim cikmiyordu ben zaten indirimi bildigim icin istedigim etkinlige,passo,olumsuz,genel,1,1,0,0,1,0,0,0,1,10
gectigimiz hafta mayis gunu oynanacak olan fenerbahce beko olympiacos maci icin bir arkadasim mactan iki gun bana para karsiliginda biletini devretti bilet devri gerceklesti fakat teknik bir sebepten bilet profilimde goruntulenmedi iki gun icerisinde besten fazla passo musteri hizmetlerini ara,passo,olumsuz,genel,1,1,1,0,0,0,0,0,1,8
tarihi live from ankara feste aylar oncesinden bilet aldim ancak bir haftadir gunun yagisli olacagi gosteriyordu buna ragmen etkinlik iptal edilmedi iceride yagmura karsi hicbir onlem yoktu giriste kase basilmiyordu giren bir cikamadi yuzden kimse cikip yagmurun dinmesini bekl,passo,olumsuz,diger,1,0,0,0,0,0,0,1,1,7
passo destek hattinin hicbir yetkisi olmadigi icin hakkim olan bilet degistirme islemini sadece destek mail uzerinden yapabiliyorum baska tarihte yer oldugunu telefonda teyit ettirmeme ragmen yer yok diyerek biletimi degistirmiyorlar resmen biletim yanacak eger sadece mail yoluyla yapacaksa,passo,olumsuz,cagri merkezi yetkinlik,2,1,1,0,0,0,0,0,1,8
paso uygulamasina girdim olduysa bilmiyorum hesabiniz askiya alindi soylendi sonra sifre unut yapin soyledi ben yaptim gene olmadi hala hesap askiya alinmistir diyor lutfen yardimci olur musunuz lutfen lutfen lutfen lutfen lutfen lutfen lutfen lutfen,passo,olumsuz,uyelik,1,0,0,0,1,0,0,0,1,4
passo uygulamasindan odtu visnelik mayis icin kisilik bilet almaya calisiyorum odeme sirasinda isleminiz gerceklestirilemedi diyor kere denedim hepsinde ayni sonucu aldim garanti bankasi ndan odeme yapiyorum yarin konser var yardimci olabilir misiniz,passo,olumsuz,odeme,1,1,0,1,1,0,0,0,1,34
merhaba passo uygulamasina uye oldum mac icin bilette aldim fakat uygulamaya giris yapamiyorum defalarca denedim fakat surekli ayni hatayi veriyor bir hata olustu lutfen yapmak istediginiz islemi tekrar deneyiniz diyor birkac gun bekledim duzelir fakat duzelmedi yardimci olursaniz se,passo,olumsuz,uygulama,1,0,0,0,1,0,0,0,1,4
passo erken bilgi vermemize ragmen bilet iadesi yapmiyor konser gunu aldigimiz kotu haberden dolayi konsere gidemedik aradiklarimizda mail atmamizi soylediler ayni gun icinde mail atip durumu belirttik fakat hicbir sekilde iade saglanmamasi gerektigine dair yanit geldi konu ilgilenm,passo,olumsuz,iade,1,1,1,0,0,0,0,0,1,8
alfa mist konseri icin bilet almak istiyorum ozel platform sectigim zaman hata veriyor ozel platform biletleri tukendi mi nasil elde edebilirim,passo,olumsuz,genel,1,1,0,0,1,0,0,0,1,10
etkinlik muzik sunar cigarettes after sex ref numarali referans kayitli biletin ben aldiktan sonra yas siniri getirilmesi velisi katilimin zorunlu tutulmasi sebebiyle biletin iptalinin yapilmasini istiyoruz bilgi verilmesi uc,passo,olumsuz,genel,2,1,1,0,0,0,0,0,1,8
passo adindaki etkinlik biletleri satan bir web sitesinden tarihinde gerceklesecek olan ankara buray konserine adet bilet aldim subat depremleri olduktan sonra konserin dogal olarak ileri bir tarihe ertelendigine istersem bekleyip yeniden duzenlenecek konserde bilet hakkim olacagi,passo,olumsuz,genel,1,1,0,0,0,0,0,0,1,1
ben semra tarihli teoman konseri icin passo dan ev arkadasim benim icin adet bilet aldim ancak ikimiz gribal enfeksiyondan dolayi konsere gidemeyecegiz durumu destek ye ilettim benden rahatsizligimiz icin rapor sunmami talep ettiler gribal rahatsizlik ic,passo,olumsuz,cagri merkezi yetkinlik,1,1,1,0,0,0,0,0,1,8
onlyfest ekim tarihlerinde yapilacak olan festival hava kosullari nedeniyle iptal oldu sonra aciklama yapildi isteyenler biletlerini iade aldilar isteyenler te tekrar duzenlenecegini biletlerini saklayabileceklerini soylediler ben biletlerimi passolig den almistim biletl,passo,olumsuz,iade,2,1,0,0,0,0,0,0,1,1
passo etkinlik uzerinden adet bilet almistim fakat arkadasimin babaannesi yogun bakima alinip hayati riski bulundugu icin katilacak durumda degiliz bilet iadesi talep etmenin dogal hakkimiz oldugu sebepte cozum onerilmesini rica ediyorum biletlerimizi iade etmenizi magdur etmemenizi bek,passo,olumsuz,iade,2,1,0,0,0,0,0,0,1,1
cigarettes after sex konseri icin ilk gunden bilet aldik erkek arkadasimla sadece yas alti icin bileklik uygulamasi olacagi yaziyordu yas alti ebeveynsiz giremeyecegi hakkinda herhangi bir yazi yoktu nedenle satin aldik bir iki hafta sonra yas alti ebeveynsiz giremez maddesi eklend,passo,olumsuz,genel,2,1,0,0,0,0,0,1,1,13
merhaba passo uygulamasina uye oldum mac icin bilette aldim fakat uygulamaya giris yapamiyorum defalarca denedim fakat surekli ayni hatayi veriyor bir hata olustu lutfen yapmak istediginiz islemi tekrar deneyiniz diyor birkac gun bekledim duzelir fakat duzelmedi yardimci olursaniz se,passo,olumsuz,uygulama,2,0,0,0,1,0,0,0,1,4
fenerbahce macina gitmek istiyorum fakat arkadasim bileti transfer ettiginde ayni kisinin ayni etkinlikte birden fazla bileti olamaz uyarisi geliyor ustume kayitli hicbir bilet olmamasina ragmen acil yardim eder misiniz musteri hizmetlerine defalarca ulasmaya calistik fakat ulasamadik,passo,olumsuz,genel,2,1,0,0,1,0,0,0,1,10
nisan tarihinde saat gerceklesecek olan etkinligin saatinin degistigi ilgili bilgi geldi iptal talebinin web sitesinden yapilabilecegi yaziyordu ancak iptal talebi ilgili bir buton yoktu destek hattina mail attim yanit gelmedi defalarca musteri temsilcisi online yazistim,passo,olumsuz,iade,1,1,1,0,0,0,0,0,1,8
dun izmir teoman konseri icin passo uygulamasindan kisilik bilet aldim odeme ekraninda kolay odersem indirim alacagimi belirten bir gorsel vardi kolay indirip bilet toplam tutari olan tl gonderdim biletleri odedim musteri temsilcisi gorustugumde odedikten is gunu,passo,olumsuz,odeme,2,1,0,1,0,0,0,0,1,9
passo mobilden bilet alacaktim urunu sepete ekledim tanimladim fakat sonda bilgileri girdim kodu girdim sonda hata veriyor isleminiz gerceklestirilemedi bir cok kiside hata oluyor artik bir cozumu olmasi lazim,passo,olumsuz,genel,2,1,0,1,1,0,0,0,1,34
passo dan nisan tarihine iki bilet aldim is cikisinda yogun yagis trafik nedeniyle dakika gec kaldik oyuna alinmadik tekrar seansina bilet alip oyunu izledik seansinin bilet iadesini talep ediyorum surekli passo dan etkinliklere katilan olarak magduriyetimin,passo,olumsuz,iade,1,1,0,0,0,0,0,0,1,1
passo dan arkadasimla aldigimiz nisan carsamba tarihli adamlar konserine tarih bazinda onceden ongoremedigimiz bir sebepten dolayi katilim gosteremeyecegimizi belirten bir mail gonderdik ancak hicbir kosulda bilet iadesi yapilamayacagi yonunde bir otomatik cevap aldik bileti devredebileceg,passo,olumsuz,iade,1,1,1,0,0,0,0,0,1,8
merhaba rahatsizligimdan dolayi bugun gerceklesecek olan etkinlige maalesef katilamiycam ancak sitenize baktigimda herhangi bir iptal iade secenegi bulunmuyor lutfen konuda yardimci olur musunuz magdur olmak istemiyorum referans numarasi,passo,olumsuz,iade,1,1,0,0,0,0,0,0,1,1
nisan teoman konseri icin satista olan kategori biletlerini satin alamiyorum seferinde gerekli bilet bulunamamistir diyor fakat tukendi yazmiyor babamin dogum gunuydu bir an once sorunum cozulsun alabileyim gun tekrar deniyorum fakat bir turlu acilmadi ayni sey zaz biletlerinde,passo,olumsuz,genel,2,1,0,0,0,0,0,0,1,1
passo dan bilet alinirken anlasmis oldugu kolay yalan bir ilan verilmesi insanlari yanlis yonlendirerek hak kaybina yol acilmasi kolay sanal kart bilet alindiginda indirim yapilacagi fakat yapilmadan paranin tamaminin cekilmesi ornek foto koyuldu tl indirim tl iken,passo,olumsuz,genel,1,1,0,0,0,0,0,1,1,13
nisan meb sura salonunda fuego organizasyonun sasirt beni oyunu icin passolig den ekstra para odeyerek tl ye sirasindan sahneye yakin ortadan bilet aldik fakat organizasyon gunu ogrendik bize hicbir sey sorulmadan hicbir sebep gosterilmeksizin bizim biletimizi ucra kosey,passo,olumsuz,diger,1,1,0,0,0,0,0,1,1,13
passoya uye oldum fakat giris yapamiyorum surekli hata veriyor yardimci olur musunuz mobil uygulamasindan girdim yine olmuyor google dan denedim olmadi biraz bekledim olur saatler sonra yine olmadi bilet alamiyorum yardim edin,passo,olumsuz,genel,2,1,0,0,1,0,0,0,1,10
tarihinde zorlu psm gerceklesmesi planlanan jekyll hyde etkinligi yasanan deprem felaketi nedeniyle ileri bir tarihe ertelenmisti adet biletimi iptal etmeme ragmen hala para iadesi yapmadilar musteri temsilcileri hicbir sekilde bilgi vermiyor surekli ileri tarihte iadeniz ge,passo,olumsuz,iade,2,1,0,0,0,0,0,0,1,1
passo etkinlikten teoman bileti aldim bankadan para cekildi ancak passo hesabimda biletiniz bulunmamaktadir yaziyor kisaca para cekildi bilet yok bankayla gorustum bizden para cikti diyorlar passo yu ariyorum muhatap yok cok tedirginim buz para degil tl para gitti,passo,olumsuz,genel,2,1,1,1,0,0,0,0,1,29
