text,entity,sentiment,konu,severity,bilet,musteri_hizmetleri,odeme,uygulama,passolig,passolig kart,diger,aksiyon,label,clean_text
tarihinde hatay defne sumerler acik hava tiyatrosunda gerceklesen funda arar konserine katildim konsere birinci kategoriden tl odeyerek bilet aldim ancak konser baslamadan birkac saat once organizator firma tarafindan ucretsiz bilet dagitimi yapildigini yakin cevremden kisinin,passo,olumsuz,diger,1,1,0,0,0,0,0,1,1,13,tarihinde hatay defne sumerler acik hava tiyatrosunda gerceklesen funda arar konserine katildim konsere birinci kategoriden odeyerek bilet aldim konser baslamadan birkac saat once organizator firma tarafindan ucretsiz bilet dagitimi yapildigini yakin cevremden kisinin
passodan eylulde tan konserine bilet aldik ek koltuk yaziyor sandalye koymuslar ancak oyle bir sandalye numarasi yok iceride kimse yardimci olmadi kendiniz arayip bulun bir seyler soylendi sanatci cikmadan isiklari kapatinca herhangi bir yere oturduk konser basladi sarkida bir gorevl,passo,olumsuz,diger,1,1,0,0,0,0,0,1,1,13,passodan eylulde konserine bilet aldik ek koltuk yaziyor sandalye koymuslar oyle sandalye numarasi yok iceride yardimci olmadi kendiniz arayip bulun seyler soylendi sanatci cikmadan isiklari kapatinca yere oturduk konser basladi sarkida gorevl
passo dan konyafest etkinliginde ekim icin teoman bileti aldim fakat gun sehir disina cikmam gerekecegi icin konsere gidemeyecegim bilet iptalinin yapilamayacagini ogrendim nasil bir bir sey gidemeyecegim konserin parasini vermek zorundayim konsere hala gun var lutfen yardimci olun,passo,olumsuz,iptal,1,1,0,0,0,0,0,0,1,1,passo konyafest etkinliginde ekim icin teoman bileti aldim gun sehir disina cikmam gerekecegi icin konsere gidemeyecegim bilet iptalinin yapilamayacagini ogrendim nasil sey gidemeyecegim konserin parasini vermek zorundayim konsere gun lutfen yardimci olun
passo uygulamasindan konya daki tarihli teoman konserine bilet aldim kalacak yer ayarlayamadigim icin gitmekten vazgecmek zorunda kaliyorum biletimi iptal etmek istiyorum yardimci olun lutfen bir uygulamada eski telefon numaram var onu degistiremiyorum mail,passo,olumsuz,iptal,1,1,0,0,0,0,0,0,1,1,passo uygulamasindan konya daki tarihli teoman konserine bilet aldim kalacak yer ayarlayamadigim icin gitmekten vazgecmek zorunda kaliyorum biletimi iptal etmek istiyorum yardimci olun lutfen uygulamada eski telefon numaram degistiremiyorum mail
ekim harbiye acik havada gerceklesecek olan tan tasci konserine aldigimiz biletleri elimizde olmayan vefat durumlari gerekcesiyle yazik katilim saglayamayacagimizdan biletlerinde iade edilmesini istiyorum yuzden gereginin yapilmasini istiyorum,passo,olumsuz,iade,1,1,0,0,0,0,0,0,1,1,ekim harbiye acik havada gerceklesecek tasci konserine aldigimiz biletleri elimizde vefat durumlari gerekcesiyle yazik katilim saglayamayacagimizdan biletlerinde iade edilmesini istiyorum yuzden gereginin yapilmasini istiyorum
passo dan agustos tarihinde izmir alacati duzenlenen teoman konseri icin kisilik bilet almak istedim sistemin arayuzunden koltuk secimini yaptim sonra sectigim yerleri iptal edip farkli yerlerden secim yaptim odeme kismini dogru oldugunu dusunerek hizlica gectim odemeyi yaptim,passo,olumsuz,genel,1,1,0,1,1,0,0,0,1,34,passo agustos tarihinde izmir alacati duzenlenen teoman konseri icin kisilik bilet almak istedim sistemin arayuzunden koltuk secimini yaptim sectigim yerleri iptal edip farkli yerlerden secim yaptim odeme kismini dogru oldugunu dusunerek hizlica gectim odemeyi yaptim
genclere destek amaciyla baslatilan eczacibasi genc bilet kampanyasindan yararlanmak istedim fakat sistem passo calismadi biletin bitmis olabilecegini dusundum fakat sonra tekrar denemek istedigimde bittigini belirten bir bilgi iceriyordu ozetlemek gerekirse kampanya sahici gelmiyor yararl,passo,olumsuz,diger,0,1,0,0,0,0,0,1,0,13,genclere destek amaciyla baslatilan eczacibasi genc bilet kampanyasindan yararlanmak istedim sistem passo calismadi biletin bitmis olabilecegini dusundum tekrar denemek istedigimde bittigini belirten bilgi iceriyordu ozetlemek gerekirse kampanya sahici gelmiyor yararl
passo dan agustos sonu yuklu bir miktar odeyerek aldigim biletlerin faturasi yaklasik ay gecmesine ragmen hala ortada yok musteri hizmetlerine konuyu aktardigimda ilk emailinize gelmedi mi deyip sonra fatura yok adrese gonderiyoruz adrese gelmedi mi demesi cok ilgincti capta buyuk,passo,olumsuz,iade,2,1,1,1,0,0,0,0,1,29,passo agustos sonu yuklu miktar odeyerek aldigim biletlerin faturasi yaklasik gecmesine ragmen ortada yok musteri hizmetlerine konuyu aktardigimda emailinize gelmedi deyip fatura yok adrese gonderiyoruz adrese gelmedi demesi cok ilgincti capta buyuk
tarihli ankara if armada daki sagopa kajmer konserine tarihinde passo dan kisilik bilet aldim tarihinde esimin annesinin saglik sorunlarindan dolayi sehir disina cikacagimiz icin iptal etmek amacli musteri hizmetlerini aradim ancak olumlu bir cevap alamadim seb,passo,olumsuz,iptal,2,1,1,0,0,0,0,0,1,8,tarihli ankara if armada daki sagopa kajmer konserine tarihinde passo kisilik bilet aldim tarihinde esimin annesinin saglik sorunlarindan dolayi sehir disina cikacagimiz icin iptal etmek amacli musteri hizmetlerini aradim olumlu cevap alamadim seb
odasindan agustos taki ceylan ertem konseri icin bilet aldik urla daki konseri iptal oldu aradilar fiyat iadesi yapabiliriz dilerseniz dediler onayladim hala iademi yapmadilar bilet bilgileriniz ref etkinlik ceylan ertem tarih mekan humans urla sahne izmir tribun,passo,olumsuz,iade,2,1,1,1,0,0,0,0,1,29,odasindan agustos taki ceylan ertem konseri icin bilet aldik urla daki konseri iptal aradilar fiyat iadesi yapabiliriz dilerseniz dediler onayladim iademi yapmadilar bilet bilgileriniz ref etkinlik ceylan ertem tarih mekan humans urla sahne izmir tribun
passo dan iptal olan konser biletimin iadesi gundur yapilmiyor defalarca aradim dogru duzgun bir cevap alamadigim resmen oyalayici cevaplar tl bilet iademin acilen alisveris yapmis oldugum nkolay sanal kartima iadesini talep ediyorum magdur etmeye hakkiniz yok,passo,olumsuz,iade,2,1,1,1,0,0,0,0,1,29,passo iptal konser biletimin iadesi gundur yapilmiyor defalarca aradim dogru duzgun cevap alamadigim resmen oyalayici cevaplar bilet iademin acilen alisveris yapmis oldugum nkolay sanal kartima iadesini talep ediyorum magdur etmeye hakkiniz yok
passo com sitesi uzerinden eylul tarihli gulsen konserine bilet aldim ancak konser iptalinden dolayi eylul tarihinde tarafima gelen sms te gec is gunu icerisinde tarafima iade olacagi belirtildi bugun tam is gunu gecti ancak hala iadem olmadi defalarca aramama ragmen kayit olusturup,passo,olumsuz,iade,2,1,1,1,0,0,0,0,1,29,passo sitesi uzerinden eylul tarihli gulsen konserine bilet aldim konser iptalinden dolayi eylul tarihinde tarafima gelen sms gec is gunu icerisinde tarafima iade olacagi belirtildi bugun is gunu gecti iadem olmadi defalarca aramama ragmen kayit olusturup
passo uygulamasi uzerinden adet fenerbahce beko basketbol kombinesi satin aldik yaklasik aydir faturanin bir tanesini gondermediler defalarca talepte bulunduk hicbir sekilde bir cozum alamadik telefon numaralarindan bir muhatap bulamiyoruz,passo,olumsuz,cagri merkezi yetkinlik,2,0,1,0,0,0,0,0,1,2,passo uygulamasi uzerinden fenerbahce beko basketbol kombinesi satin aldik yaklasik aydir faturanin tanesini gondermediler defalarca talepte bulunduk hicbir sekilde cozum alamadik telefon numaralarindan muhatap bulamiyoruz
passo araciligiyla zorlu eylul gerceklesecek gokhan turkmen konserine bilet aldim bileti suresinde iade etmek istedigimde gunluk kanuni cayma hakkimi kullanamayacagim onayladigim formda bunun yazdigi soylenip para iadem yapilmadi passo zorlu kendini kanunun ustunde goruyor sanir,passo,olumsuz,iade,2,1,0,1,0,0,0,0,1,9,passo araciligiyla zorlu eylul gerceklesecek gokhan turkmen konserine bilet aldim bileti suresinde iade etmek istedigimde gunluk kanuni cayma hakkimi kullanamayacagim onayladigim formda yazdigi soylenip para iadem yapilmadi passo zorlu kanunun ustunde goruyor sanir
passo uzerinden bir festivale bilete aldim bileti alirken nkolay sanal kart alisveris yaparsam tl ye kadar indirimden faydalanacagim yaziyordu tum adimlari izlememe sanal kart almama ragmen odeme sonrasi yonlendirildigim sayfada alisverisi sanal kart yapsan lira,passo,olumsuz,diger,2,1,0,0,0,0,0,1,1,13,passo uzerinden festivale bilete aldim bileti alirken nkolay sanal kart alisveris yaparsam indirimden faydalanacagim yaziyordu tum adimlari izlememe sanal kart almama ragmen odeme sonrasi yonlendirildigim sayfada alisverisi sanal kart yapsan
eylul tarihinde festival park kadikoy gerceklesmesi planlanan gulsen konserine kolay sanal kart adet bilet almistim konserin iptal olduguna dair eylul tarihinde bilgilendirme maili geldi mailin gelmesinin uzerinden gun gecmesine ragmen hala ucret iadem gerceklesmedi ar,passo,olumsuz,iade,2,1,0,1,0,0,0,0,1,9,eylul tarihinde festival park kadikoy gerceklesmesi planlanan gulsen konserine kolay sanal kart bilet almistim konserin iptal olduguna eylul tarihinde bilgilendirme maili geldi mailin gelmesinin uzerinden gun gecmesine ragmen ucret iadem gerceklesmedi ar
mayis mor otesi vodafone park konserine gittik tribunlere hicbir muzik sesi gelmiyordu sadece gurultu bir teneke sesi duyduk konser ortasinda bas agrisi sebebiyle cikmak zorunda kaldik cok uzgunum paranin iade edilmesini istiyorum,passo,olumsuz,diger,1,1,0,0,0,0,0,1,1,13,mayis mor otesi vodafone park konserine gittik tribunlere hicbir muzik sesi gelmiyordu gurultu teneke sesi duyduk konser ortasinda bas agrisi sebebiyle cikmak zorunda kaldik cok uzgunum paranin iade edilmesini istiyorum
pasodan iki adet etkinlik bileti aldim iptal icin ulasabildigim numara uygulamadan alan bulamadim internetten bulmus oldugum baslayan numara surekli mesgule atip otomatik kapaniyor kendime muhatap bulamiyorum destek nasil alabilirim,passo,olumsuz,cagri merkezi yetkinlik,1,0,1,0,0,0,0,0,1,2,pasodan etkinlik bileti aldim iptal icin ulasabildigim numara uygulamadan alan bulamadim internetten bulmus oldugum baslayan numara surekli mesgule atip otomatik kapaniyor kendime muhatap bulamiyorum destek nasil alabilirim
passo etkinlik bileti iptali istedim fakat bana etkinlik iptal olmadigi surece bilet iadesi yapamayiz dendi nasil bir sacmaliktir bilet iadesi icin mail atin denmis google dan aratinca gerekli bir ifaden oldugu halde ona ragmen herkes iade alabiliyorken bana boyle bir mail geliyor,passo,olumsuz,iade,1,1,1,0,0,0,0,0,1,8,passo etkinlik bileti iptali istedim etkinlik iptal olmadigi surece bilet iadesi yapamayiz dendi nasil sacmaliktir bilet iadesi icin mail atin denmis google aratinca gerekli ifaden oldugu ragmen iade alabiliyorken boyle mail geliyor
agustos kusadasi amfi tiyatroda tan tasci icin konseri icin iki kisilik konser bileti aldim biletlerin referans numarasi tur biletleri ikinci kategori olarak tl den aldim asagidaki ekran goruntusunde gorunecegi uzere bloktan biletlerimi kategori olarak aldim fakat konse,passo,olumsuz,genel,1,1,0,0,0,0,0,0,1,1,agustos kusadasi amfi tiyatroda tasci icin konseri icin kisilik konser bileti aldim biletlerin referans numarasi tur biletleri ikinci kategori aldim asagidaki ekran goruntusunde gorunecegi uzere bloktan biletlerimi kategori aldim konse
kadar para verip vip aldim yerimde benden baska herkes vardi bilmem kacinci kategoriden bilet alan insanlar yerime oturmus konser boyunca merdivende oturmak zorunda kaldim madem kadar duzensiz oturma plani var herkes kafasina gore oturacak kadar para veriyoruz gisedeki bozuk yok,passo,olumsuz,diger,1,1,0,0,0,0,0,1,1,13,para verip vip aldim yerimde baska vardi bilmem kacinci kategoriden bilet alan insanlar yerime oturmus konser boyunca merdivende oturmak zorunda kaldim duzensiz oturma plani kafasina gore oturacak para veriyoruz gisedeki bozuk yok
dunya moto kros sampiyonasi turkiye motosiklet spor festivali afyon motor sporlari merkezince duzenlenen etkinlik icin iki adet bilet satin aldim ilk bileti yasindaki kizim gun etkinliklere katilarak kullandi gun tarihindeki etkinlik icin alana gittiginde giristeki bulunan,passo,olumsuz,diger,1,1,0,0,0,0,0,1,1,13,dunya moto kros sampiyonasi turkiye motosiklet spor festivali afyon motor sporlari merkezince duzenlenen etkinlik icin bilet satin aldim bileti yasindaki kizim gun etkinliklere katilarak kullandi gun tarihindeki etkinlik icin alana gittiginde giristeki bulunan
agustos tarihinde passo uygulamasindan kardes turkuler konser bileti aldim konser agustos tarihindeydi iptal edildi iptal ucret iadesi maili geldi ancak ucret iadesi hala yapilmadi bugun eylul bankami aradigimda ucret iadesinin gerceklesmedigini soylediler destek,passo,olumsuz,iade,2,1,0,1,0,0,0,0,1,9,agustos tarihinde passo uygulamasindan kardes turkuler konser bileti aldim konser agustos tarihindeydi iptal edildi iptal ucret iadesi maili geldi ucret iadesi yapilmadi bugun eylul bankami aradigimda ucret iadesinin gerceklesmedigini soylediler destek
tarihinde kusadasi nda gerceklesen tan tasci konserine tarihinde adet bilet aldim bileti alirken kendim manuel secim yaptim gorselde numarali isaretli yerden bilet aldim ancak dun numarali isaretli yere oturtuldum kategoriden bilet almama ragmen kategoriden izlemis oldu,passo,olumsuz,diger,1,1,0,0,0,0,0,1,1,13,tarihinde kusadasi gerceklesen tasci konserine tarihinde bilet aldim bileti alirken kendim manuel secim yaptim gorselde numarali isaretli yerden bilet aldim dun numarali isaretli yere oturtuldum kategoriden bilet almama ragmen kategoriden izlemis
passo uzerinden satin aldigim afyonkarahisar motocross etkinligi icin kisilik kombine bilet bana ulasmadi mail cekilen ucrete ait dekontu attim yaklasik gundur musteri hizmetleri konusuyorum hi hicbir sey demiyorlar para iadesi yapilmadi bilet temini olmadi ucret iadesi,passo,olumsuz,iade,2,1,1,1,0,0,0,0,1,29,passo uzerinden satin aldigim afyonkarahisar motocross etkinligi icin kisilik kombine bilet ulasmadi mail cekilen ucrete dekontu attim yaklasik gundur musteri hizmetleri konusuyorum hi hicbir sey demiyorlar para iadesi yapilmadi bilet temini olmadi ucret iadesi
eylul tan tasci bursa konseri icin bilet aliyordum kisilik odeme yapiyorken hata verdi sayfa kapandi para cekmedi kartimdan ye denedim odeme gerceklesti hesabima baktim bilet kesilmis ucret nasil olabilir ayni yer icin kere mi ucret aliyorsunuz bizden lutfen para mi iade edin,passo,olumsuz,odeme,2,1,0,1,0,0,0,0,1,9,eylul tasci bursa konseri icin bilet aliyordum kisilik odeme yapiyorken hata verdi sayfa kapandi para cekmedi kartimdan denedim odeme gerceklesti hesabima baktim bilet kesilmis ucret nasil olabilir ayni yer icin ucret aliyorsunuz lutfen para iade edin
kusadasi altin guvercin tan konseri icin kategori bilet aldik kategori yere bilet kesildi muhatap bulamadik mecbur kategoriden konseri izlemek zorunda kaldik,passo,olumsuz,diger,1,1,0,0,0,0,0,1,1,13,kusadasi altin guvercin konseri icin kategori bilet aldik kategori yere bilet kesildi muhatap bulamadik mecbur kategoriden konseri izlemek zorunda kaldik
passo com bulunan vini vici etkilik biletim icin giris yapacagim sms onay kodu gondermiyorlar acil almam lazim agustos ta etkinlik var bir an once sms kodumun bana ulastirilmasi gerekli lutfen geregini yapin bir ulkede bir sey illaki kadar zor olmali,passo,olumsuz,cagri merkezi yetkinlik,1,1,1,0,0,0,0,0,1,8,passo bulunan vini vici etkilik biletim icin giris yapacagim sms onay kodu gondermiyorlar acil almam lazim agustos etkinlik an once sms kodumun ulastirilmasi gerekli lutfen geregini yapin ulkede sey zor olmali
tan tasci nin agustos bodrum kalesi kuzey hendegi nde gerceklesen konserine vip kategorisinden bilet aldik konser alanina girdigimizde bilet satin alirken gosterilen oturma duzeni hicbir alakasi olmadigini fark ettik sirada onumuzde kimse olmayacagi icin tercih ettigimiz vip blok,passo,olumsuz,diger,1,1,0,0,0,0,0,1,1,13,tasci agustos bodrum kalesi kuzey hendegi gerceklesen konserine vip kategorisinden bilet aldik konser alanina girdigimizde bilet satin alirken gosterilen oturma duzeni hicbir alakasi olmadigini fark ettik sirada onumuzde olmayacagi icin tercih ettigimiz vip blok
nick cave konseri haberini alir almaz iksv den bilet arayisina girdim hikmetse sahne onu satisa cikmadan tå«kenmis ben orta alandan aldim kizim kendim icin konsere gun kala donem absurt bir sey yaratmislar sahne onunde nasil olduysa yer acilmis eskisehir oldugum icin far,passo,olumsuz,diger,1,1,0,0,0,0,0,1,1,13,nick cave konseri haberini alir almaz iksv bilet arayisina girdim hikmetse sahne satisa cikmadan tå kenmis orta alandan aldim kizim kendim icin konsere gun donem absurt sey yaratmislar sahne onunde nasil olduysa yer acilmis eskisehir oldugum icin far
tarihli konser icin aldigim adet biletten blok sira koltuk lardan no koltuk sirtligi capraz sekilde one dogru durmakta sonradan ilave hasarli oldugundan konser boyunca bel problemi yasadim konforsuz sagliksiz bir etkinlik oldu bizim icin bununla ilgili tespi,passo,olumsuz,diger,1,1,0,0,0,0,0,1,1,13,tarihli konser icin aldigim biletten blok sira koltuk lardan no koltuk sirtligi capraz sekilde one dogru durmakta ilave hasarli oldugundan konser boyunca bel problemi yasadim konforsuz sagliksiz etkinlik icin bununla tespi
nevsehir balonfest gunu icin passo dan tane bilet aldim sanatci saatlerce cikmadi saat bekledikten sonra sanatcinin saat gecikecegi soylendi oncesinde hicbir aciklama yapilmamisti sanatci daki konserine saat cikti saate kadar bekleyemedik hava soguktu so,passo,olumsuz,diger,1,0,0,0,0,0,0,1,1,7,nevsehir balonfest gunu icin passo tane bilet aldim sanatci saatlerce cikmadi saat bekledikten sanatcinin saat gecikecegi soylendi oncesinde hicbir aciklama yapilmamisti sanatci daki konserine saat cikti saate bekleyemedik hava soguktu so
